date;state;epidemiological_week_2019;epidemiological_week_2020;deaths_indeterminate_2020;deaths_respiratory_failure_2020;deaths_others_2020;deaths_pneumonia_2020;deaths_septicemia_2020;deaths_total_2020
14/05/2020;AL;20;20;38;561;4058;876;862;6668
15/05/2020;AL;20;20;38;564;4098;882;871;6751
16/05/2020;AL;20;20;39;569;4135;891;878;6844
17/05/2020;AL;20;21;40;575;4175;896;881;6922
18/05/2020;AL;20;21;41;581;4214;902;887;7003
19/05/2020;AL;21;21;42;586;4254;910;899;7104
20/05/2020;AL;21;21;43;598;4295;912;906;7187
21/05/2020;AL;21;21;43;612;4333;917;914;7279
22/05/2020;AL;21;21;43;612;4388;930;917;7365
23/05/2020;AL;21;21;43;614;4439;935;923;7444
24/05/2020;AL;21;22;43;623;4474;939;928;7519
25/05/2020;AL;21;22;43;630;4523;948;935;7624
26/05/2020;AL;22;22;43;637;4565;957;940;7713
27/05/2020;AL;22;22;43;640;4608;966;948;7803
28/05/2020;AL;22;22;43;645;4653;971;953;7907
29/05/2020;AL;22;22;44;646;4684;976;957;7985
30/05/2020;AL;22;22;44;648;4723;986;962;8080
31/05/2020;AL;22;23;44;650;4770;993;967;8178
01/06/2020;AL;22;23;44;657;4804;1000;972;8257
02/06/2020;AL;23;23;45;662;4835;1003;980;8339
03/06/2020;AL;23;23;45;666;4875;1013;984;8419
04/06/2020;AL;23;23;45;675;4922;1021;990;8529
05/06/2020;AL;23;23;45;677;4962;1026;998;8623
06/06/2020;AL;23;23;45;683;4997;1031;1001;8717
07/06/2020;AL;23;24;46;689;5040;1036;1006;8802
08/06/2020;AL;23;24;46;692;5078;1049;1013;8889
09/06/2020;AL;24;24;47;696;5105;1057;1018;8960
10/06/2020;AL;24;24;47;702;5151;1063;1025;9050
11/06/2020;AL;24;24;47;707;5185;1071;1032;9133
12/06/2020;AL;24;24;47;711;5226;1077;1040;9216
13/06/2020;AL;24;24;47;714;5261;1086;1046;9292
14/06/2020;AL;24;25;47;720;5289;1089;1048;9352
15/06/2020;AL;24;25;48;724;5324;1092;1058;9433
16/06/2020;AL;25;25;48;728;5364;1095;1064;9517
17/06/2020;AL;25;25;48;737;5398;1099;1068;9594
18/06/2020;AL;25;25;48;743;5440;1103;1073;9671
19/06/2020;AL;25;25;48;744;5465;1111;1078;9738
20/06/2020;AL;25;25;48;747;5501;1113;1090;9813
21/06/2020;AL;25;26;49;752;5527;1116;1098;9888
22/06/2020;AL;25;26;49;756;5577;1118;1105;9982
23/06/2020;AL;26;26;49;763;5598;1125;1112;10054
24/06/2020;AL;26;26;49;775;5636;1129;1123;10148
25/06/2020;AL;26;26;49;778;5663;1135;1127;10203
26/06/2020;AL;26;26;50;780;5691;1136;1128;10252
27/06/2020;AL;26;26;50;781;5711;1139;1134;10301
28/06/2020;AL;26;27;51;785;5742;1144;1140;10365
29/06/2020;AL;26;27;51;787;5772;1151;1148;10432
30/06/2020;AL;27;27;52;793;5807;1154;1150;10502
01/07/2020;AL;27;27;52;794;5844;1158;1153;10565
02/07/2020;AL;27;27;52;801;5877;1162;1157;10635
03/07/2020;AL;27;27;52;804;5903;1164;1162;10684
04/07/2020;AL;27;27;53;807;5926;1169;1165;10728
05/07/2020;AL;27;28;54;808;5953;1173;1172;10784
06/07/2020;AL;27;28;55;809;5979;1178;1176;10840
07/07/2020;AL;28;28;55;815;6007;1181;1186;10907
08/07/2020;AL;28;28;55;820;6051;1185;1190;10981
09/07/2020;AL;28;28;56;823;6070;1190;1196;11035
10/07/2020;AL;28;28;56;828;6097;1195;1200;11091
11/07/2020;AL;28;28;56;830;6131;1196;1204;11142
12/07/2020;AL;28;29;56;833;6157;1199;1206;11195
13/07/2020;AL;28;29;57;839;6190;1202;1212;11266
14/07/2020;AL;29;29;57;846;6216;1205;1217;11334
15/07/2020;AL;29;29;58;850;6246;1208;1220;11391
16/07/2020;AL;29;29;58;851;6282;1210;1226;11457
17/07/2020;AL;29;29;59;860;6318;1214;1231;11523
18/07/2020;AL;29;29;59;866;6347;1220;1235;11577
19/07/2020;AL;29;30;60;867;6369;1225;1241;11625
20/07/2020;AL;29;30;60;869;6394;1227;1247;11672
21/07/2020;AL;30;30;61;873;6428;1234;1250;11740
22/07/2020;AL;30;30;61;878;6464;1238;1258;11800
23/07/2020;AL;30;30;61;883;6499;1243;1268;11867
24/07/2020;AL;30;30;61;884;6522;1249;1273;11913
25/07/2020;AL;30;30;61;886;6565;1253;1275;11980
26/07/2020;AL;30;31;61;889;6592;1255;1279;12027
27/07/2020;AL;30;31;61;893;6638;1260;1283;12091
28/07/2020;AL;31;31;61;894;6672;1263;1292;12147
29/07/2020;AL;31;31;62;903;6707;1266;1299;12207
30/07/2020;AL;31;31;62;903;6729;1269;1305;12247
31/07/2020;AL;31;31;62;907;6762;1273;1310;12307
01/08/2020;AL;31;31;62;909;6784;1275;1318;12352
02/08/2020;AL;31;32;62;913;6818;1280;1322;12406
03/08/2020;AL;31;32;63;914;6847;1284;1329;12455
04/08/2020;AL;32;32;63;916;6876;1288;1337;12506
05/08/2020;AL;32;32;63;917;6911;1296;1339;12559
06/08/2020;AL;32;32;63;924;6943;1299;1345;12616
07/08/2020;AL;32;32;63;926;6980;1302;1355;12678
08/08/2020;AL;32;32;63;931;7019;1306;1360;12739
09/08/2020;AL;32;33;63;935;7043;1311;1363;12786
10/08/2020;AL;32;33;63;937;7073;1317;1372;12837
11/08/2020;AL;33;33;63;942;7096;1321;1380;12883
12/08/2020;AL;33;33;63;945;7116;1327;1389;12931
13/08/2020;AL;33;33;63;949;7143;1333;1392;12979
14/08/2020;AL;33;33;63;949;7165;1336;1395;13015
15/08/2020;AL;33;33;63;952;7189;1342;1398;13057
16/08/2020;AL;33;34;63;952;7214;1346;1403;13101
17/08/2020;AL;33;34;63;953;7251;1351;1410;13158
18/08/2020;AL;34;34;63;958;7281;1360;1418;13216
19/08/2020;AL;34;34;64;964;7305;1363;1420;13263
20/08/2020;AL;34;34;64;968;7335;1368;1427;13318
21/08/2020;AL;34;34;64;973;7365;1375;1438;13381
22/08/2020;AL;34;34;64;975;7395;1383;1447;13434
23/08/2020;AL;34;35;64;982;7429;1386;1449;13491
24/08/2020;AL;34;35;64;988;7460;1389;1460;13550
25/08/2020;AL;35;35;65;989;7492;1397;1470;13606
26/08/2020;AL;35;35;65;992;7518;1402;1475;13649
27/08/2020;AL;35;35;65;994;7537;1405;1485;13684
28/08/2020;AL;35;35;65;995;7558;1410;1488;13716
29/08/2020;AL;35;35;65;997;7593;1410;1492;13760
30/08/2020;AL;35;36;66;999;7617;1414;1500;13803
31/08/2020;AL;35;36;66;1002;7646;1417;1506;13852
01/09/2020;AL;36;36;66;1003;7673;1420;1514;13895
02/09/2020;AL;36;36;66;1011;7691;1426;1517;13933
03/09/2020;AL;36;36;66;1012;7716;1427;1518;13969
04/09/2020;AL;36;36;66;1016;7736;1431;1527;14010
05/09/2020;AL;36;36;66;1018;7763;1437;1534;14055
06/09/2020;AL;36;37;66;1020;7800;1438;1539;14104
07/09/2020;AL;36;37;66;1025;7837;1442;1546;14166
08/09/2020;AL;37;37;66;1026;7869;1443;1552;14213
09/09/2020;AL;37;37;66;1027;7894;1447;1558;14253
10/09/2020;AL;37;37;66;1031;7916;1459;1565;14300
11/09/2020;AL;37;37;66;1034;7941;1464;1572;14342
12/09/2020;AL;37;37;66;1035;7972;1469;1580;14393
13/09/2020;AL;37;38;66;1038;8003;1472;1584;14438
14/09/2020;AL;37;38;66;1039;8023;1477;1586;14472
15/09/2020;AL;38;38;68;1040;8051;1481;1597;14521
16/09/2020;AL;38;38;68;1044;8087;1486;1603;14579
17/09/2020;AL;38;38;68;1047;8109;1489;1612;14618
18/09/2020;AL;38;38;68;1048;8138;1494;1616;14664
19/09/2020;AL;38;38;68;1052;8168;1497;1623;14710
20/09/2020;AL;38;39;68;1053;8201;1500;1632;14762
21/09/2020;AL;38;39;68;1055;8236;1503;1635;14811
22/09/2020;AL;39;39;69;1059;8266;1508;1642;14863
23/09/2020;AL;39;39;69;1063;8292;1513;1653;14914
24/09/2020;AL;39;39;70;1066;8310;1515;1656;14947
25/09/2020;AL;39;39;70;1067;8336;1524;1660;14989
26/09/2020;AL;39;39;70;1071;8361;1528;1666;15029
27/09/2020;AL;39;40;70;1074;8394;1531;1669;15077
28/09/2020;AL;39;40;70;1075;8413;1533;1672;15107
29/09/2020;AL;40;40;70;1080;8430;1539;1674;15143
30/09/2020;AL;40;40;70;1084;8451;1546;1679;15182
01/10/2020;AL;40;40;70;1089;8473;1549;1685;15221
02/10/2020;AL;40;40;71;1095;8498;1553;1690;15264
03/10/2020;AL;40;40;72;1095;8508;1556;1691;15280
04/10/2020;AL;40;41;72;1100;8541;1559;1693;15331
05/10/2020;AL;40;41;72;1102;8574;1563;1703;15383
06/10/2020;AL;41;41;72;1107;8601;1568;1708;15427
07/10/2020;AL;41;41;72;1108;8627;1574;1714;15466
08/10/2020;AL;41;41;72;1113;8662;1579;1720;15521
09/10/2020;AL;41;41;72;1122;8675;1586;1726;15560
10/10/2020;AL;41;41;72;1124;8715;1594;1731;15618
11/10/2020;AL;41;42;72;1127;8739;1599;1742;15664
12/10/2020;AL;41;42;72;1127;8773;1606;1749;15715
13/10/2020;AL;42;42;73;1131;8809;1614;1756;15774
14/10/2020;AL;42;42;73;1138;8834;1618;1758;15814
15/10/2020;AL;42;42;75;1141;8864;1629;1763;15868
16/10/2020;AL;42;42;75;1141;8903;1633;1766;15917
17/10/2020;AL;42;42;76;1142;8953;1633;1767;15972
18/10/2020;AL;42;43;77;1142;8989;1638;1772;16023
19/10/2020;AL;42;43;77;1144;9017;1641;1778;16066
20/10/2020;AL;43;43;77;1146;9042;1645;1781;16103
21/10/2020;AL;43;43;77;1149;9064;1649;1786;16139
22/10/2020;AL;43;43;77;1156;9095;1653;1789;16187
23/10/2020;AL;43;43;77;1162;9120;1658;1795;16231
24/10/2020;AL;43;43;78;1165;9139;1662;1801;16268
25/10/2020;AL;43;44;78;1167;9165;1666;1806;16305
26/10/2020;AL;43;44;79;1172;9180;1674;1811;16342
27/10/2020;AL;44;44;81;1174;9202;1679;1815;16378
28/10/2020;AL;44;44;81;1176;9234;1684;1818;16422
29/10/2020;AL;44;44;81;1183;9266;1688;1828;16475
30/10/2020;AL;44;44;81;1185;9290;1693;1834;16514
31/10/2020;AL;44;44;82;1191;9317;1698;1836;16558
01/11/2020;AL;44;45;82;1192;9342;1702;1840;16597
02/11/2020;AL;44;45;83;1193;9366;1707;1843;16632
03/11/2020;AL;45;45;83;1195;9391;1710;1849;16672
04/11/2020;AL;45;45;84;1201;9419;1714;1858;16724
05/11/2020;AL;45;45;86;1206;9440;1721;1865;16769
06/11/2020;AL;45;45;86;1208;9473;1728;1869;16817
07/11/2020;AL;45;45;86;1211;9502;1733;1876;16866
08/11/2020;AL;45;46;86;1213;9526;1735;1881;16905
09/11/2020;AL;45;46;86;1218;9555;1740;1885;16951
10/11/2020;AL;46;46;86;1222;9582;1745;1895;16998
11/11/2020;AL;46;46;87;1233;9601;1748;1901;17042
12/11/2020;AL;46;46;87;1235;9625;1753;1907;17086
13/11/2020;AL;46;46;87;1240;9653;1758;1912;17134
14/11/2020;AL;46;46;88;1243;9679;1759;1916;17173
15/11/2020;AL;46;47;88;1244;9703;1765;1922;17211
16/11/2020;AL;46;47;90;1246;9736;1768;1927;17258
17/11/2020;AL;47;47;90;1247;9766;1772;1933;17300
18/11/2020;AL;47;47;90;1250;9791;1778;1942;17346
19/11/2020;AL;47;47;92;1255;9816;1784;1950;17397
20/11/2020;AL;47;47;92;1260;9828;1786;1957;17428
21/11/2020;AL;47;47;92;1261;9844;1788;1959;17452
22/11/2020;AL;47;48;92;1263;9865;1791;1963;17485
23/11/2020;AL;47;48;94;1267;9890;1794;1972;17530
24/11/2020;AL;48;48;95;1269;9910;1799;1981;17571
25/11/2020;AL;48;48;95;1273;9934;1803;1983;17607
26/11/2020;AL;48;48;95;1275;9964;1805;1989;17649
27/11/2020;AL;48;48;95;1278;9986;1807;1991;17679
28/11/2020;AL;48;48;95;1278;10008;1810;1994;17708
29/11/2020;AL;48;49;97;1279;10023;1812;1999;17735
30/11/2020;AL;48;49;97;1281;10042;1815;2002;17769
01/12/2020;AL;49;49;98;1285;10063;1821;2006;17808
02/12/2020;AL;49;49;98;1287;10086;1829;2012;17848
03/12/2020;AL;49;49;98;1292;10112;1832;2020;17895
04/12/2020;AL;49;49;98;1296;10137;1834;2024;17931
05/12/2020;AL;49;49;98;1297;10165;1836;2027;17966
06/12/2020;AL;49;50;98;1299;10196;1839;2034;18010
07/12/2020;AL;49;50;98;1301;10213;1841;2039;18037
08/12/2020;AL;50;50;98;1304;10248;1845;2046;18087
09/12/2020;AL;50;50;98;1307;10266;1851;2052;18125
10/12/2020;AL;50;50;98;1312;10289;1854;2057;18168
11/12/2020;AL;50;50;98;1315;10309;1856;2063;18204
12/12/2020;AL;50;50;99;1316;10323;1862;2071;18239
13/12/2020;AL;50;51;99;1319;10350;1862;2076;18280
14/12/2020;AL;50;51;99;1323;10377;1863;2079;18320
15/12/2020;AL;51;51;99;1325;10401;1871;2084;18364
16/12/2020;AL;51;51;99;1329;10415;1874;2093;18398
17/12/2020;AL;51;51;99;1333;10431;1874;2098;18427
18/12/2020;AL;51;51;99;1335;10450;1878;2105;18468
19/12/2020;AL;51;51;99;1338;10472;1882;2110;18505
20/12/2020;AL;51;52;99;1340;10483;1891;2113;18533
21/12/2020;AL;51;52;100;1343;10502;1895;2117;18567
22/12/2020;AL;52;52;100;1347;10520;1896;2122;18599
23/12/2020;AL;52;52;100;1352;10541;1900;2127;18640
24/12/2020;AL;52;52;100;1354;10553;1902;2132;18663
25/12/2020;AL;52;52;100;1355;10571;1910;2134;18700
26/12/2020;AL;52;52;100;1357;10591;1912;2136;18730
27/12/2020;AL;52;53;100;1357;10610;1914;2138;18757
28/12/2020;AL;52;53;100;1358;10626;1915;2141;18787
29/12/2020;AL;1;53;100;1362;10639;1917;2145;18814
30/12/2020;AL;1;53;100;1362;10643;1917;2146;18823
31/12/2020;AL;1;53;100;1362;10643;1917;2146;18823
01/01/2020;AM;1;1;0;3;24;6;5;38
02/01/2020;AM;1;1;0;3;42;13;6;64
03/01/2020;AM;1;1;0;6;62;17;11;96
04/01/2020;AM;1;1;1;7;91;24;20;143
05/01/2020;AM;1;2;2;8;112;31;30;183
06/01/2020;AM;2;2;2;9;134;36;40;222
07/01/2020;AM;2;2;4;10;158;43;45;261
08/01/2020;AM;2;2;6;12;174;46;51;290
09/01/2020;AM;2;2;6;15;199;53;57;331
10/01/2020;AM;2;2;6;19;222;60;62;370
11/01/2020;AM;2;2;8;24;243;67;65;408
12/01/2020;AM;2;3;8;26;265;72;71;443
13/01/2020;AM;3;3;8;30;291;76;80;486
14/01/2020;AM;3;3;8;33;319;81;83;526
15/01/2020;AM;3;3;8;34;334;87;91;556
16/01/2020;AM;3;3;11;38;352;93;98;594
17/01/2020;AM;3;3;11;40;377;94;103;627
18/01/2020;AM;3;3;11;42;393;97;111;656
19/01/2020;AM;3;4;12;46;413;110;116;699
20/01/2020;AM;4;4;12;46;431;118;121;730
21/01/2020;AM;4;4;12;47;448;124;122;755
22/01/2020;AM;4;4;12;47;474;129;132;796
23/01/2020;AM;4;4;12;51;494;136;138;834
24/01/2020;AM;4;4;12;56;521;139;142;874
25/01/2020;AM;4;4;12;59;549;147;152;923
26/01/2020;AM;4;5;12;62;569;151;164;962
27/01/2020;AM;5;5;12;65;592;161;169;1003
28/01/2020;AM;5;5;12;70;608;167;172;1033
29/01/2020;AM;5;5;12;71;633;172;177;1069
30/01/2020;AM;5;5;12;74;653;178;182;1103
31/01/2020;AM;5;5;12;74;677;186;187;1140
01/02/2020;AM;5;5;13;78;693;191;196;1175
02/02/2020;AM;5;6;14;80;718;196;202;1214
03/02/2020;AM;6;6;14;83;738;206;209;1254
04/02/2020;AM;6;6;14;85;757;216;219;1295
05/02/2020;AM;6;6;14;87;775;220;226;1326
06/02/2020;AM;6;6;14;91;799;226;237;1371
07/02/2020;AM;6;6;14;92;820;232;239;1401
08/02/2020;AM;6;6;14;94;843;236;246;1437
09/02/2020;AM;6;7;16;96;865;241;254;1476
10/02/2020;AM;7;7;16;97;886;245;261;1509
11/02/2020;AM;7;7;16;100;914;250;270;1554
12/02/2020;AM;7;7;16;103;928;257;275;1583
13/02/2020;AM;7;7;16;105;956;263;286;1630
14/02/2020;AM;7;7;17;110;982;270;292;1675
15/02/2020;AM;7;7;18;111;1005;277;297;1713
16/02/2020;AM;7;8;18;111;1038;280;301;1753
17/02/2020;AM;8;8;18;118;1061;285;304;1791
18/02/2020;AM;8;8;18;119;1080;290;309;1821
19/02/2020;AM;8;8;19;123;1095;297;313;1852
20/02/2020;AM;8;8;19;123;1114;308;324;1893
21/02/2020;AM;8;8;19;123;1132;312;327;1918
22/02/2020;AM;8;8;19;125;1149;318;331;1947
23/02/2020;AM;8;9;20;128;1169;322;338;1982
24/02/2020;AM;9;9;20;128;1196;332;342;2023
25/02/2020;AM;9;9;20;130;1211;337;351;2054
26/02/2020;AM;9;9;21;131;1234;342;357;2090
27/02/2020;AM;9;9;22;135;1256;347;361;2126
28/02/2020;AM;9;9;22;136;1271;352;371;2157
29/02/2020;AM;9;9;22;138;1289;357;377;2189
01/03/2020;AM;9;10;22;139;1307;363;381;2218
02/03/2020;AM;9;10;22;139;1327;368;388;2250
03/03/2020;AM;10;10;22;140;1347;377;395;2287
04/03/2020;AM;10;10;23;140;1368;384;404;2326
05/03/2020;AM;10;10;23;142;1391;392;408;2363
06/03/2020;AM;10;10;23;142;1421;397;414;2404
07/03/2020;AM;10;10;24;146;1440;398;418;2433
08/03/2020;AM;10;11;26;148;1464;403;427;2476
09/03/2020;AM;10;11;26;150;1488;407;434;2513
10/03/2020;AM;11;11;26;151;1510;414;435;2544
11/03/2020;AM;11;11;26;153;1539;417;441;2585
12/03/2020;AM;11;11;26;155;1570;422;451;2633
13/03/2020;AM;11;11;26;156;1587;430;453;2661
14/03/2020;AM;11;11;26;156;1613;435;461;2700
15/03/2020;AM;11;12;27;156;1634;445;465;2736
16/03/2020;AM;11;12;27;157;1658;451;466;2768
17/03/2020;AM;12;12;28;162;1675;454;472;2800
18/03/2020;AM;12;12;28;163;1693;459;477;2829
19/03/2020;AM;12;12;28;166;1719;468;485;2875
20/03/2020;AM;12;12;28;168;1745;472;489;2911
21/03/2020;AM;12;12;28;171;1777;479;493;2957
22/03/2020;AM;12;13;29;173;1804;482;498;2995
23/03/2020;AM;12;13;29;174;1816;489;502;3019
24/03/2020;AM;13;13;29;179;1837;492;509;3056
25/03/2020;AM;13;13;29;180;1865;497;512;3093
26/03/2020;AM;13;13;29;181;1888;503;517;3128
27/03/2020;AM;13;13;30;182;1910;507;526;3166
28/03/2020;AM;13;13;30;185;1935;514;532;3207
29/03/2020;AM;13;14;31;186;1960;518;539;3246
30/03/2020;AM;13;14;31;188;1976;529;549;3286
31/03/2020;AM;14;14;32;189;2002;537;556;3329
01/04/2020;AM;14;14;32;191;2025;545;562;3372
02/04/2020;AM;14;14;32;194;2056;552;569;3422
03/04/2020;AM;14;14;32;198;2078;561;571;3465
04/04/2020;AM;14;14;32;201;2096;570;574;3502
05/04/2020;AM;14;15;32;203;2121;585;578;3551
06/04/2020;AM;14;15;32;207;2151;591;582;3605
07/04/2020;AM;15;15;32;211;2193;601;588;3683
08/04/2020;AM;15;15;32;213;2219;607;592;3730
09/04/2020;AM;15;15;32;213;2242;623;595;3790
10/04/2020;AM;15;15;32;218;2268;635;598;3845
11/04/2020;AM;15;15;32;222;2302;648;605;3929
12/04/2020;AM;15;16;32;225;2344;663;611;4003
13/04/2020;AM;15;16;32;229;2386;675;613;4081
14/04/2020;AM;16;16;33;232;2434;700;618;4191
15/04/2020;AM;16;16;34;240;2480;719;625;4296
16/04/2020;AM;16;16;35;248;2526;743;635;4407
17/04/2020;AM;16;16;38;252;2580;768;638;4531
18/04/2020;AM;16;16;44;258;2639;787;641;4666
19/04/2020;AM;16;17;50;273;2715;818;643;4822
20/04/2020;AM;16;17;54;276;2786;844;649;4969
21/04/2020;AM;17;17;55;286;2849;875;653;5114
22/04/2020;AM;17;17;58;294;2913;905;656;5261
23/04/2020;AM;17;17;61;306;2979;945;660;5435
24/04/2020;AM;17;17;66;327;3033;967;665;5586
25/04/2020;AM;17;17;69;341;3090;993;668;5740
26/04/2020;AM;17;18;72;358;3151;1016;676;5901
27/04/2020;AM;17;18;73;367;3208;1039;678;6057
28/04/2020;AM;18;18;74;376;3260;1065;686;6216
29/04/2020;AM;18;18;74;383;3332;1086;694;6376
30/04/2020;AM;18;18;75;393;3383;1114;702;6520
01/05/2020;AM;18;18;75;400;3433;1127;707;6653
02/05/2020;AM;18;18;75;410;3480;1148;714;6793
03/05/2020;AM;18;19;78;415;3532;1172;716;6933
04/05/2020;AM;18;19;78;420;3568;1189;721;7053
05/05/2020;AM;19;19;78;425;3605;1202;730;7168
06/05/2020;AM;19;19;78;431;3657;1222;736;7292
07/05/2020;AM;19;19;80;437;3696;1245;739;7407
08/05/2020;AM;19;19;81;444;3729;1256;745;7506
09/05/2020;AM;19;19;81;446;3776;1265;746;7603
10/05/2020;AM;19;20;81;449;3810;1276;751;7699
11/05/2020;AM;19;20;81;452;3840;1288;753;7800
12/05/2020;AM;20;20;83;454;3875;1298;756;7899
13/05/2020;AM;20;20;85;456;3906;1307;762;7988
14/05/2020;AM;20;20;86;458;3928;1313;767;8064
15/05/2020;AM;20;20;91;459;3948;1319;772;8135
16/05/2020;AM;20;20;91;462;3981;1330;777;8218
17/05/2020;AM;20;21;91;466;4011;1337;779;8292
18/05/2020;AM;20;21;91;466;4033;1346;782;8359
19/05/2020;AM;21;21;91;470;4058;1356;786;8442
20/05/2020;AM;21;21;91;475;4079;1359;790;8508
21/05/2020;AM;21;21;94;479;4115;1365;794;8588
22/05/2020;AM;21;21;94;483;4132;1370;800;8653
23/05/2020;AM;21;21;94;486;4151;1373;805;8707
24/05/2020;AM;21;22;95;487;4175;1376;807;8762
25/05/2020;AM;21;22;96;489;4195;1385;809;8825
26/05/2020;AM;22;22;96;492;4210;1393;815;8885
27/05/2020;AM;22;22;96;494;4235;1399;819;8947
28/05/2020;AM;22;22;96;496;4256;1405;826;9012
29/05/2020;AM;22;22;96;498;4275;1409;830;9062
30/05/2020;AM;22;22;96;506;4297;1417;834;9130
31/05/2020;AM;22;23;99;509;4317;1423;836;9184
01/06/2020;AM;22;23;100;509;4330;1429;838;9229
02/06/2020;AM;23;23;100;510;4348;1433;839;9268
03/06/2020;AM;23;23;100;512;4369;1439;843;9319
04/06/2020;AM;23;23;100;515;4391;1442;848;9384
05/06/2020;AM;23;23;101;518;4412;1446;854;9437
06/06/2020;AM;23;23;101;522;4424;1448;856;9467
07/06/2020;AM;23;24;101;522;4445;1454;858;9510
08/06/2020;AM;23;24;101;524;4471;1459;863;9559
09/06/2020;AM;24;24;101;528;4498;1465;866;9614
10/06/2020;AM;24;24;101;529;4524;1471;870;9660
11/06/2020;AM;24;24;101;530;4549;1473;871;9702
12/06/2020;AM;24;24;101;531;4572;1477;879;9751
13/06/2020;AM;24;24;101;533;4587;1480;882;9782
14/06/2020;AM;24;25;101;536;4605;1485;887;9821
15/06/2020;AM;24;25;101;537;4627;1486;892;9867
16/06/2020;AM;25;25;102;538;4645;1488;895;9906
17/06/2020;AM;25;25;102;540;4664;1494;899;9943
18/06/2020;AM;25;25;102;540;4689;1497;905;9985
19/06/2020;AM;25;25;102;546;4711;1499;908;10027
20/06/2020;AM;25;25;102;548;4732;1502;913;10063
21/06/2020;AM;25;26;102;549;4746;1507;918;10099
22/06/2020;AM;25;26;102;551;4764;1513;923;10143
23/06/2020;AM;26;26;102;552;4792;1518;928;10190
24/06/2020;AM;26;26;102;554;4808;1525;931;10230
25/06/2020;AM;26;26;102;555;4830;1525;935;10263
26/06/2020;AM;26;26;102;555;4846;1530;942;10296
27/06/2020;AM;26;26;103;563;4865;1536;947;10341
28/06/2020;AM;26;27;104;567;4886;1541;951;10384
29/06/2020;AM;26;27;104;569;4904;1543;956;10418
30/06/2020;AM;27;27;104;569;4924;1548;962;10453
01/07/2020;AM;27;27;104;571;4935;1552;966;10484
02/07/2020;AM;27;27;104;574;4947;1558;971;10520
03/07/2020;AM;27;27;104;578;4967;1564;978;10564
04/07/2020;AM;27;27;104;580;4986;1567;982;10598
05/07/2020;AM;27;28;104;582;5005;1567;986;10629
06/07/2020;AM;27;28;104;582;5028;1574;992;10672
07/07/2020;AM;28;28;104;582;5041;1584;998;10704
08/07/2020;AM;28;28;105;584;5057;1585;1002;10735
09/07/2020;AM;28;28;105;585;5069;1589;1012;10772
10/07/2020;AM;28;28;105;590;5091;1594;1021;10819
11/07/2020;AM;28;28;105;593;5108;1596;1027;10854
12/07/2020;AM;28;29;106;596;5123;1604;1030;10889
13/07/2020;AM;28;29;106;597;5142;1607;1034;10920
14/07/2020;AM;29;29;107;599;5159;1617;1040;10963
15/07/2020;AM;29;29;107;603;5187;1623;1045;11017
16/07/2020;AM;29;29;107;603;5202;1626;1054;11046
17/07/2020;AM;29;29;107;606;5222;1628;1066;11091
18/07/2020;AM;29;29;107;607;5239;1633;1073;11125
19/07/2020;AM;29;30;107;612;5255;1639;1079;11166
20/07/2020;AM;29;30;107;612;5281;1644;1090;11213
21/07/2020;AM;30;30;108;613;5295;1650;1094;11246
22/07/2020;AM;30;30;108;616;5318;1654;1097;11283
23/07/2020;AM;30;30;109;616;5347;1659;1104;11326
24/07/2020;AM;30;30;109;619;5377;1660;1109;11370
25/07/2020;AM;30;30;109;620;5398;1664;1113;11403
26/07/2020;AM;30;31;109;622;5417;1667;1115;11435
27/07/2020;AM;30;31;109;622;5438;1672;1118;11469
28/07/2020;AM;31;31;109;624;5461;1674;1126;11515
29/07/2020;AM;31;31;109;626;5477;1681;1130;11549
30/07/2020;AM;31;31;109;626;5492;1686;1134;11577
31/07/2020;AM;31;31;109;626;5505;1690;1138;11603
01/08/2020;AM;31;31;109;626;5525;1695;1144;11637
02/08/2020;AM;31;32;109;630;5556;1698;1147;11682
03/08/2020;AM;31;32;110;632;5572;1704;1158;11723
04/08/2020;AM;32;32;111;634;5594;1707;1162;11763
05/08/2020;AM;32;32;111;634;5607;1713;1167;11796
06/08/2020;AM;32;32;112;638;5625;1715;1173;11836
07/08/2020;AM;32;32;113;640;5643;1719;1177;11869
08/08/2020;AM;32;32;113;640;5668;1725;1181;11909
09/08/2020;AM;32;33;113;642;5687;1727;1185;11943
10/08/2020;AM;32;33;113;644;5709;1733;1189;11985
11/08/2020;AM;33;33;113;647;5727;1734;1195;12019
12/08/2020;AM;33;33;114;652;5744;1739;1203;12061
13/08/2020;AM;33;33;114;654;5763;1743;1209;12098
14/08/2020;AM;33;33;114;654;5790;1747;1216;12147
15/08/2020;AM;33;33;114;656;5808;1751;1217;12173
16/08/2020;AM;33;34;114;658;5832;1755;1225;12216
17/08/2020;AM;33;34;114;661;5847;1755;1229;12244
18/08/2020;AM;34;34;114;667;5872;1759;1236;12292
19/08/2020;AM;34;34;114;667;5895;1766;1240;12332
20/08/2020;AM;34;34;115;670;5912;1767;1248;12364
21/08/2020;AM;34;34;115;672;5930;1769;1250;12390
22/08/2020;AM;34;34;116;674;5956;1778;1251;12434
23/08/2020;AM;34;35;116;675;5980;1780;1253;12470
24/08/2020;AM;34;35;116;676;5998;1784;1258;12505
25/08/2020;AM;35;35;116;676;6026;1791;1261;12549
26/08/2020;AM;35;35;116;679;6049;1793;1265;12589
27/08/2020;AM;35;35;117;680;6065;1796;1270;12618
28/08/2020;AM;35;35;117;684;6093;1798;1276;12663
